Numero de iteracoes: 12
Erro: 9.51878e-07
Tempo de Resolucao do Problema: 3562.37 segundos
/////////////////////////////////////////////
Posicao	Fluxo Escalar
	Grupo de Energia 1	Grupo de Energia 2	Grupo de Energia 3	Grupo de Energia 4	Grupo de Energia 5	Grupo de Energia 6	Grupo de Energia 7	Grupo de Energia 8	Grupo de Energia 9	Grupo de Energia 10	Grupo de Energia 11	Grupo de Energia 12	Grupo de Energia 13	Grupo de Energia 14	Grupo de Energia 15	Grupo de Energia 16	Grupo de Energia 17	Grupo de Energia 18	Grupo de Energia 19	Grupo de Energia 20
14.5	0.0276413	0.000742942	0.000287646	0.000152365	0.000155885	6.73605e-05	4.9211e-05	3.77072e-05	2.99078e-05	2.93671e-05	2.04041e-05	1.72286e-05	1.47676e-05	1.28146e-05	1.12361e-05	9.94048e-06	8.86299e-06	7.95663e-06	7.18642e-06	6.52604e-06	
14.75	0.0255766	0.000686395	0.000264845	0.000140356	0.00014343	6.21088e-05	4.53784e-05	3.47625e-05	2.75591e-05	2.70654e-05	1.87729e-05	1.58364e-05	1.35598e-05	1.1753e-05	1.02925e-05	9.094e-06	8.09747e-06	7.25952e-06	6.54783e-06	5.93802e-06	
15	0.0236757	0.000634327	0.000244033	0.000129439	0.000132099	5.73948e-05	4.19744e-05	3.21832e-05	2.55369e-05	2.50693e-05	1.74288e-05	1.47184e-05	1.2617e-05	1.09491e-05	9.60081e-06	8.49405e-06	7.57353e-06	6.79915e-06	6.14106e-06	5.57677e-06	
15.25	0.0219247	0.000586521	0.000225065	0.000119465	0.000121776	5.30197e-05	3.87783e-05	2.97274e-05	2.35791e-05	2.315e-05	1.60719e-05	1.35614e-05	1.16144e-05	1.00686e-05	8.81888e-06	7.79304e-06	6.93994e-06	6.22249e-06	5.61304e-06	5.09079e-06	
15.5	0.0203101	0.000542075	0.000207429	0.000110155	0.000112154	4.89361e-05	3.58111e-05	2.74677e-05	2.18001e-05	2.13933e-05	1.48812e-05	1.25681e-05	1.07744e-05	9.35055e-06	8.19935e-06	7.2543e-06	6.46821e-06	5.80684e-06	5.24475e-06	4.76272e-06	
15.75	0.0188211	0.00050135	0.000191445	0.000101745	0.000103458	4.52427e-05	3.31171e-05	2.54036e-05	2.01607e-05	1.97799e-05	1.37548e-05	1.16122e-05	9.95015e-06	8.63023e-06	7.5628e-06	6.68639e-06	5.95738e-06	5.34413e-06	4.82307e-06	4.37645e-06	
16	0.0174437	0.000461903	0.000175466	9.30389e-05	9.45522e-05	4.11946e-05	3.01025e-05	2.30552e-05	1.82721e-05	1.79122e-05	1.24379e-05	1.04926e-05	8.98537e-06	7.78993e-06	6.82426e-06	6.03219e-06	5.37388e-06	4.82045e-06	4.35043e-06	3.94766e-06	
16.25	0.0155911	0.000402249	0.000149663	7.81157e-05	7.98185e-05	3.36322e-05	2.42736e-05	1.83746e-05	1.4402e-05	1.41677e-05	9.60101e-06	8.02154e-06	6.80551e-06	5.84713e-06	5.07779e-06	4.45065e-06	3.93264e-06	3.4998e-06	3.13449e-06	2.82337e-06	
16.5	0.0139501	0.000354106	0.000130551	6.79599e-05	6.94029e-05	2.92946e-05	2.12087e-05	1.61229e-05	1.2703e-05	1.24563e-05	8.57452e-06	7.21547e-06	6.16816e-06	5.34153e-06	4.67662e-06	4.13326e-06	3.68309e-06	3.30564e-06	2.9858e-06	2.71221e-06	
16.75	0.0124896	0.000312085	0.000114139	5.92693e-05	6.0479e-05	2.54908e-05	1.84469e-05	1.40151e-05	1.10322e-05	1.08131e-05	7.42168e-06	6.23168e-06	5.3128e-06	4.58626e-06	4.00096e-06	3.52207e-06	3.12498e-06	2.79189e-06	2.50965e-06	2.26834e-06	
17	0.0111901	0.000276274	0.000100687	5.23792e-05	5.33174e-05	2.26686e-05	1.64686e-05	1.2562e-05	9.92849e-06	9.7133e-06	6.73407e-06	5.67851e-06	4.86237e-06	4.21625e-06	3.69509e-06	3.26814e-06	2.91363e-06	2.61581e-06	2.36301e-06	2.14646e-06	
17.25	0.0100314	0.000244785	8.89199e-05	4.62941e-05	4.70345e-05	2.00508e-05	1.45648e-05	1.11008e-05	8.76103e-06	8.57415e-06	5.9145e-06	4.97281e-06	4.24386e-06	3.66631e-06	3.20028e-06	2.81847e-06	2.50155e-06	2.23551e-06	2.00995e-06	1.81703e-06	
17.5	0.00899789	0.000217487	7.89477e-05	4.12235e-05	4.17761e-05	1.79574e-05	1.30829e-05	1.00004e-05	7.916e-06	7.73822e-06	5.37865e-06	4.53838e-06	3.88787e-06	3.37242e-06	2.95639e-06	2.6154e-06	2.33216e-06	2.09415e-06	1.89209e-06	1.71895e-06	
17.75	0.008075	0.00019339	7.01495e-05	3.66927e-05	3.71155e-05	1.59937e-05	1.16448e-05	8.88926e-06	7.02304e-06	6.87028e-06	4.74624e-06	3.99172e-06	3.40713e-06	2.94366e-06	2.56949e-06	2.26283e-06	2.00823e-06	1.79446e-06	1.61321e-06	1.45817e-06	
18	0.00725035	0.000172256	6.25249e-05	3.27987e-05	3.31049e-05	1.43598e-05	1.04786e-05	8.01768e-06	6.35058e-06	6.20646e-06	4.31795e-06	3.64433e-06	3.12269e-06	2.70926e-06	2.37556e-06	2.10203e-06	1.87482e-06	1.68388e-06	1.52176e-06	1.38284e-06	
18.25	0.00651287	0.000153576	5.57899e-05	2.93235e-05	2.95492e-05	1.2842e-05	9.36282e-06	7.15305e-06	5.65404e-06	5.53044e-06	3.82256e-06	3.21509e-06	2.74422e-06	2.37077e-06	2.0692e-06	1.822e-06	1.61672e-06	1.44434e-06	1.29818e-06	1.17316e-06	
18.5	0.00585284	0.000136998	4.9823e-05	2.62484e-05	2.64047e-05	1.15316e-05	8.4222e-06	6.44724e-06	5.10807e-06	4.99171e-06	3.47418e-06	2.93263e-06	2.51324e-06	2.18088e-06	1.91263e-06	1.69276e-06	1.51013e-06	1.35666e-06	1.22635e-06	1.11468e-06	
18.75	0.00526183	0.000122373	4.45884e-05	2.35423e-05	2.36458e-05	1.0349e-05	7.55317e-06	5.77421e-06	4.56604e-06	4.46583e-06	3.08829e-06	2.59776e-06	2.21737e-06	1.91558e-06	1.6718e-06	1.47191e-06	1.30589e-06	1.16646e-06	1.04822e-06	9.47081e-07	
19	0.00473198	0.000109163	3.98008e-05	2.10442e-05	2.11074e-05	9.26705e-06	6.7721e-06	5.18548e-06	4.10892e-06	4.01485e-06	2.79483e-06	2.35928e-06	2.02199e-06	1.75472e-06	1.53903e-06	1.36227e-06	1.21546e-06	1.0921e-06	9.87361e-07	8.976e-07	
19.25	0.00425707	9.75959e-05	3.56815e-05	1.89194e-05	1.89398e-05	8.35067e-06	6.10375e-06	4.67155e-06	3.69753e-06	3.6149e-06	2.50422e-06	2.10757e-06	1.79972e-06	1.55529e-06	1.35772e-06	1.19562e-06	1.06092e-06	9.47756e-07	8.51757e-07	7.69627e-07	
19.5	0.00383011	8.67264e-05	3.16418e-05	1.67631e-05	1.67636e-05	7.38851e-06	5.40149e-06	4.13687e-06	3.27833e-06	3.20119e-06	2.22954e-06	1.88197e-06	1.61275e-06	1.39939e-06	1.22718e-06	1.08605e-06	9.68829e-07	8.70326e-07	7.86687e-07	7.15003e-07	
19.75	0.00344731	7.73968e-05	2.83259e-05	1.50698e-05	1.50198e-05	6.69026e-06	4.90677e-06	3.76794e-06	2.992e-06	2.9182e-06	2.03843e-06	1.72059e-06	1.47334e-06	1.27659e-06	1.1172e-06	9.86157e-07	8.77038e-07	7.85177e-07	7.07106e-07	6.40194e-07	
20	0.00309929	6.68192e-05	2.38806e-05	1.24701e-05	1.24645e-05	5.37197e-06	3.89609e-06	2.96351e-06	2.33458e-06	2.26942e-06	1.57134e-06	1.32139e-06	1.12858e-06	9.76394e-07	8.54038e-07	7.54122e-07	6.71412e-07	6.02116e-07	5.43435e-07	4.9326e-07	
