Numero de iteracoes: 13
Erro: 2.54018e-07
Tempo de Resolucao do Problema: 223.227 segundos
/////////////////////////////////////////////
Posicao	Fluxo Escalar
	Grupo de Energia 1	Grupo de Energia 2	Grupo de Energia 3	Grupo de Energia 4	Grupo de Energia 5	Grupo de Energia 6	Grupo de Energia 7	Grupo de Energia 8	Grupo de Energia 9	Grupo de Energia 10	Grupo de Energia 11	Grupo de Energia 12	Grupo de Energia 13	Grupo de Energia 14	Grupo de Energia 15	Grupo de Energia 16	Grupo de Energia 17	Grupo de Energia 18	Grupo de Energia 19	Grupo de Energia 20
7	1.42645	0.0350562	0.0158406	0.00902261	0.00903702	0.00420119	0.00310374	0.00239469	0.0019082	0.00188731	0.00131175	0.00110957	0.0009526	0.000827818	0.000726791	0.000643752	0.0005746	0.000516363	0.000466822	0.000424306	
7.1	1.40187	0.0346787	0.0156161	0.00887789	0.00889994	0.00412822	0.00304896	0.00235217	0.00187428	0.00185346	0.00128852	0.00109	0.000935862	0.000813326	0.000714111	0.000632555	0.000564634	0.000507428	0.000458761	0.000416994	
7.2	1.37917	0.0343214	0.0154038	0.00874143	0.00877025	0.00405978	0.00299772	0.00231247	0.00184267	0.00182189	0.00126692	0.00107181	0.00092032	0.000799876	0.000702347	0.00062217	0.000555392	0.000499145	0.00045129	0.000410216	
7.3	1.3582	0.0339832	0.0152029	0.0086127	0.0086475	0.00399555	0.00294975	0.00227537	0.00181318	0.00179241	0.00124682	0.0010549	0.000905877	0.000787385	0.000691426	0.000612533	0.000546818	0.000491462	0.000444361	0.000403932	
7.4	1.33886	0.0336631	0.0150129	0.00849121	0.00853128	0.0039352	0.00290478	0.00224068	0.00178564	0.00176485	0.00122809	0.00103916	0.000892444	0.000775774	0.00068128	0.000603584	0.000538859	0.000484332	0.000437933	0.000398103	
7.5	1.32104	0.0333603	0.0148331	0.00837648	0.0084212	0.00387846	0.00286259	0.00220819	0.0017599	0.00173906	0.00121061	0.00102449	0.000879938	0.000764972	0.000671848	0.000595269	0.000531468	0.000477713	0.000431968	0.000392695	
7.6	1.30465	0.033074	0.0146629	0.00826808	0.00831687	0.00382503	0.00282295	0.00217772	0.00173579	0.00171487	0.00119429	0.00101081	0.000868281	0.000754913	0.000663071	0.000587536	0.000524598	0.000471566	0.00042643	0.000387678	
7.7	1.28961	0.0328034	0.0145019	0.00816557	0.00821793	0.00377465	0.00278564	0.00214908	0.00171317	0.00169215	0.00117901	0.000998015	0.000857395	0.000745529	0.000654891	0.000580336	0.000518207	0.00046585	0.000421284	0.000383018	
7.8	1.27585	0.0325476	0.0143493	0.00806852	0.00812401	0.00372704	0.00275044	0.00212211	0.00169189	0.00167075	0.00116468	0.000986024	0.000847205	0.000736755	0.000647251	0.000573619	0.000512251	0.000460528	0.000416498	0.000378688	
7.9	1.26332	0.032306	0.0142048	0.00797652	0.00803476	0.00368193	0.00271713	0.00209661	0.0016718	0.0016505	0.00115117	0.000974742	0.000837631	0.000728522	0.000640092	0.000567333	0.000506683	0.00045556	0.000412034	0.000374653	
8	1.25195	0.0320775	0.0140677	0.00788913	0.0079498	0.00363903	0.00268546	0.00207239	0.00165274	0.00163127	0.00113838	0.000964071	0.000828587	0.000720757	0.000633349	0.00056142	0.000501455	0.000450901	0.000407854	0.00037088	
8.1	1.2417	0.0318615	0.0139374	0.00780591	0.00786876	0.00359806	0.00265521	0.00204925	0.00163453	0.00161286	0.00112617	0.000953898	0.000819977	0.000713374	0.000626949	0.000555817	0.000496508	0.0004465	0.000403913	0.000367328	
8.2	1.23253	0.0316569	0.0138133	0.00772639	0.00779121	0.00355869	0.00262609	0.00202695	0.00161697	0.0015951	0.00111439	0.000944094	0.000811687	0.000706274	0.000620801	0.000550444	0.000491772	0.000442294	0.000400153	0.000363947	
8.3	1.2244	0.0314627	0.0136947	0.00765002	0.00771667	0.00352054	0.00259779	0.00200522	0.00159983	0.00157775	0.00110288	0.000934502	0.000803577	0.000699333	0.000614797	0.000545202	0.000487158	0.000438205	0.000396504	0.000360671	
8.4	1.21728	0.0312776	0.0135807	0.00757618	0.00764458	0.0034832	0.00256995	0.00198375	0.00158282	0.00156054	0.00109139	0.00092492	0.000795468	0.000692388	0.00060879	0.00053996	0.000482548	0.000434122	0.000392865	0.00035741	
8.5	1.21113	0.0311	0.0134701	0.00750405	0.00757419	0.00344614	0.00254212	0.00196214	0.0015656	0.00154314	0.00107964	0.000915083	0.000787118	0.000685221	0.00060258	0.000534536	0.000477775	0.000429895	0.0003891	0.000354039	
