Numero de iteracoes: 24
Erro: 9.44707e-07
Tempo de Resolucao do Problema: 6449.18 segundos
/////////////////////////////////////////////
Posicao	Fluxo Escalar
	Grupo de Energia 1	Grupo de Energia 2	Grupo de Energia 3	Grupo de Energia 4	Grupo de Energia 5	Grupo de Energia 6	Grupo de Energia 7	Grupo de Energia 8	Grupo de Energia 9	Grupo de Energia 10	Grupo de Energia 11	Grupo de Energia 12	Grupo de Energia 13	Grupo de Energia 14	Grupo de Energia 15	Grupo de Energia 16	Grupo de Energia 17	Grupo de Energia 18	Grupo de Energia 19
2.25714	0.0705253	0.00969717	0.00756573	0.00796995	0.00858634	0.00954364	0.0071529	0.00810937	0.00952382	0.0117311	0.0154353	0.0220822	0.01289	0.0128498	0.0104861	0.0037793	0.0011776	0.000103153	1.81195e-05	
2.28571	0.0691627	0.00956216	0.00746248	0.00786331	0.00847395	0.00942162	0.00706315	0.00800909	0.0094075	0.011589	0.0152486	0.0218137	0.012753	0.0127155	0.0103775	0.0037412	0.00116572	0.000102117	1.79373e-05	
2.31429	0.0678295	0.00942879	0.00736042	0.00775785	0.00836274	0.00930079	0.00697421	0.00790967	0.00929214	0.011448	0.0150634	0.0215473	0.0126163	0.0125816	0.0102689	0.00370311	0.00115385	0.000101081	1.77552e-05	
2.34286	0.066525	0.00929705	0.00725956	0.00765357	0.00825269	0.00918114	0.00688609	0.00781113	0.00917774	0.0113082	0.0148796	0.0212829	0.01248	0.0124479	0.0101606	0.00366504	0.00114197	0.000100045	1.75731e-05	
2.37143	0.0652485	0.00916695	0.00715989	0.00755047	0.00814381	0.00906268	0.0067988	0.00771347	0.00906431	0.0111695	0.0146973	0.0210206	0.0123442	0.0123146	0.0100525	0.00362701	0.00113012	9.90103e-05	1.73912e-05	
2.4	0.0639992	0.00903846	0.00706141	0.00744853	0.0080361	0.00894542	0.00671234	0.0076167	0.00895187	0.0110319	0.0145164	0.0207605	0.0122089	0.0121816	0.00994468	0.00358903	0.00111827	9.79767e-05	1.72095e-05	
2.42857	0.0627765	0.00891157	0.0069641	0.00734775	0.00792956	0.00882935	0.00662672	0.00752082	0.00884042	0.0108955	0.0143371	0.0205024	0.0120741	0.0120492	0.00983715	0.00355113	0.00110645	9.69448e-05	1.70281e-05	
2.45714	0.0615798	0.00878628	0.00686796	0.00724814	0.00782418	0.00871448	0.00654194	0.00742583	0.00872996	0.0107603	0.0141592	0.0202466	0.01194	0.0119171	0.00972997	0.00351331	0.00109466	9.59151e-05	1.68472e-05	
2.48571	0.0604084	0.00866258	0.006773	0.00714969	0.00771997	0.00860081	0.00645799	0.00733175	0.00862051	0.0106263	0.0139829	0.019993	0.0118064	0.0117856	0.00962316	0.00347558	0.0010829	9.48878e-05	1.66666e-05	
2.51429	0.0592616	0.00854045	0.00667919	0.00705239	0.00761692	0.00848833	0.00637489	0.00723856	0.00851208	0.0104935	0.0138082	0.0197415	0.0116735	0.0116547	0.00951677	0.00343797	0.00107117	9.38635e-05	1.64866e-05	
2.54286	0.058139	0.00841987	0.00658653	0.00695623	0.00751503	0.00837705	0.00629262	0.00714629	0.00840465	0.0103619	0.013635	0.0194924	0.0115413	0.0115244	0.00941082	0.00340049	0.00105948	9.28424e-05	1.63071e-05	
2.57143	0.0570398	0.00830084	0.00649501	0.00686122	0.00741428	0.00826696	0.0062112	0.00705492	0.00829825	0.0102315	0.0134634	0.0192454	0.0114098	0.0113946	0.00930534	0.00336314	0.00104783	9.18249e-05	1.61283e-05	
2.6	0.0559636	0.00818335	0.00640463	0.00676733	0.00731469	0.00815806	0.00613062	0.00696446	0.00819287	0.0101023	0.0132934	0.0190008	0.011279	0.0112656	0.00920037	0.00332594	0.00103623	9.08113e-05	1.59502e-05	
2.62857	0.0549098	0.00806738	0.00631538	0.00667458	0.00721624	0.00805035	0.00605088	0.00687492	0.00808851	0.00997439	0.0131249	0.0187584	0.011149	0.0111372	0.00909591	0.00328889	0.00102468	8.98019e-05	1.57728e-05	
2.65714	0.0538778	0.00795291	0.00622724	0.00658294	0.00711893	0.00794382	0.00597199	0.00678628	0.00798518	0.00984767	0.0129581	0.0185183	0.0110198	0.0110095	0.00899201	0.00325201	0.00101318	8.87969e-05	1.55962e-05	
2.68571	0.0528672	0.00783994	0.00614022	0.00649242	0.00702275	0.00783847	0.00589393	0.00669856	0.00788288	0.00972217	0.0127928	0.0182806	0.0108914	0.0108826	0.00888868	0.00321531	0.00100173	8.77966e-05	1.54204e-05	
2.71429	0.0518773	0.00772845	0.0060543	0.006403	0.00692769	0.00773431	0.00581671	0.00661174	0.00778161	0.0095979	0.0126292	0.0180451	0.0107638	0.0107564	0.00878595	0.0031788	0.000990347	8.68013e-05	1.52455e-05	
