Numero de iteracoes: 17
Erro: 1.3286e-07
Tempo de Resolucao do Problema: 340.205 segundos
/////////////////////////////////////////////
Posicao	Fluxo Escalar
	Grupo de Energia 1	Grupo de Energia 2	Grupo de Energia 3	Grupo de Energia 4	Grupo de Energia 5	Grupo de Energia 6	Grupo de Energia 7	Grupo de Energia 8	Grupo de Energia 9	Grupo de Energia 10	Grupo de Energia 11	Grupo de Energia 12	Grupo de Energia 13	Grupo de Energia 14	Grupo de Energia 15	Grupo de Energia 16	Grupo de Energia 17	Grupo de Energia 18	Grupo de Energia 19	Grupo de Energia 20
12	0.000531638	0.000340508	0.00020093	0.000119655	0.000235859	3.63812e-05	2.13625e-05	1.28522e-05	8.0695e-06	1.23636e-05	3.07416e-06	2.19446e-06	1.74203e-06	1.56287e-06	1.58595e-06	1.81821e-06	2.42606e-06	-0.00065452	0	0	
12.2	0.000497506	0.000305567	0.000173306	9.95083e-05	0.00019919	2.76739e-05	1.55177e-05	8.84047e-06	5.16827e-06	8.1433e-06	1.33459e-06	5.65187e-07	5.34796e-08	-3.31573e-07	-6.79814e-07	-1.08476e-06	-1.74153e-06	0.000496527	0	0	
12.4	0.000466055	0.000274578	0.000149737	8.29713e-05	0.000168578	2.12613e-05	1.1541e-05	6.43733e-06	3.78128e-06	5.91481e-06	1.28811e-06	9.31623e-07	7.93994e-07	7.95922e-07	9.09798e-07	1.16014e-06	1.6914e-06	-0.000375455	0	0	
12.6	0.000437002	0.000247	0.00012951	6.92346e-05	0.00014281	1.62285e-05	8.4073e-06	4.42695e-06	2.39551e-06	3.87518e-06	4.53642e-07	9.32627e-08	-1.51879e-07	-3.54142e-07	-5.64676e-07	-8.44889e-07	-1.34089e-06	0.000284474	0	0	
12.8	0.000410125	0.000222439	0.000112173	5.78985e-05	0.000121193	1.25042e-05	6.27557e-06	3.24661e-06	1.78752e-06	2.85301e-06	5.56534e-07	4.20391e-07	3.94978e-07	4.42101e-07	5.5445e-07	7.58573e-07	1.16713e-06	-0.000215278	0	0	
13	0.00038521	0.000200506	9.72439e-05	4.84503e-05	0.000102933	9.57185e-06	4.582e-06	2.23012e-06	1.11674e-06	1.8558e-06	1.40004e-07	-3.00153e-08	-1.51626e-07	-2.6392e-07	-3.96071e-07	-5.88229e-07	-9.44597e-07	0.000163036	0	0	
13.2	0.000362082	0.000180904	8.43996e-05	4.06179e-05	8.7552e-05	7.39279e-06	3.43079e-06	1.64683e-06	8.51641e-07	1.38597e-06	2.48707e-07	2.01317e-07	2.09799e-07	2.57064e-07	3.43996e-07	4.93117e-07	7.86809e-07	-0.000123414	0	0	
13.4	0.000340576	0.000163348	7.33075e-05	3.40712e-05	7.4523e-05	5.67292e-06	2.50949e-06	1.12892e-06	5.22826e-07	8.93212e-07	3.35126e-08	-4.78308e-08	-1.10525e-07	-1.75498e-07	-2.59662e-07	-3.89331e-07	-6.36731e-07	9.34468e-05	0	0	
13.6	0.000320551	0.00014761	6.37331e-05	2.86216e-05	6.35077e-05	4.39001e-06	1.88406e-06	8.39539e-07	4.0885e-07	6.77781e-07	1.15545e-07	1.01981e-07	1.16766e-07	1.52997e-07	2.14084e-07	3.17212e-07	5.20329e-07	-7.07412e-05	0	0	
13.8	0.000301872	0.000133473	5.5444e-05	2.40559e-05	5.41541e-05	3.37558e-06	1.37993e-06	5.73643e-07	2.45377e-07	4.31486e-07	6.67403e-10	-3.90543e-08	-7.2635e-08	-1.11305e-07	-1.65112e-07	-2.51395e-07	-4.19415e-07	5.35575e-05	0	0	
14	0.000284414	0.000120741	4.82495e-05	2.02262e-05	4.62002e-05	2.61563e-06	1.03878e-06	4.30637e-07	1.98885e-07	3.34994e-07	5.78802e-08	5.64912e-08	6.97672e-08	9.54625e-08	1.37304e-07	2.07972e-07	3.48128e-07	-4.05257e-05	0	0	
14.2	0.000264376	0.000106708	4.06209e-05	1.62869e-05	3.79474e-05	1.88949e-06	7.06094e-07	2.67678e-07	1.03403e-07	1.89785e-07	-9.28821e-09	-2.84339e-08	-4.69851e-08	-7.07391e-08	-1.05752e-07	-1.63599e-07	-2.78033e-07	3.23387e-05	0	0	
14.4	0.000245995	9.44422e-05	3.4268e-05	1.31614e-05	3.12445e-05	1.37984e-06	4.96862e-07	1.8791e-07	8.13892e-08	1.4005e-07	2.67376e-08	3.00527e-08	4.04647e-08	5.80575e-08	8.61405e-08	1.33747e-07	2.28843e-07	-2.57927e-05	0	0	
14.6	0.000229083	8.36683e-05	2.89368e-05	1.06452e-05	2.57502e-05	1.00065e-06	3.38384e-07	1.1539e-07	3.90037e-08	7.59944e-08	-9.90955e-09	-1.95376e-08	-3.04437e-08	-4.56695e-08	-6.90459e-08	-1.08511e-07	-1.87556e-07	2.05723e-05	0	0	
14.8	0.000213492	7.41907e-05	2.44621e-05	8.62605e-06	2.12509e-05	7.3298e-07	2.3966e-07	8.31141e-08	3.44215e-08	5.98727e-08	1.40142e-08	1.76259e-08	2.50106e-08	3.68996e-08	5.5896e-08	8.84393e-08	1.54091e-07	-1.64075e-05	0	0	
15	0.000199098	6.58403e-05	2.0697e-05	6.99606e-06	1.75531e-05	5.32619e-07	1.62926e-07	4.97667e-08	1.42585e-08	3.00824e-08	-7.49812e-09	-1.27527e-08	-1.94696e-08	-2.93799e-08	-4.50245e-08	-7.19065e-08	-1.26395e-07	1.30858e-05	0	0	
15.2	0.000185793	5.84748e-05	1.75272e-05	5.68226e-06	1.45143e-05	3.91224e-07	1.16254e-07	3.71515e-08	1.50251e-08	2.6131e-08	7.91803e-09	1.07266e-08	1.56972e-08	2.35979e-08	3.63484e-08	5.84837e-08	1.03637e-07	-1.04365e-05	0	0	
15.4	0.000173481	5.19698e-05	1.48535e-05	4.61869e-06	1.20105e-05	2.84643e-07	7.87092e-08	2.13919e-08	4.86827e-09	1.16165e-08	-5.11179e-09	-8.15338e-09	-1.2382e-08	-1.88517e-08	-2.92869e-08	-4.7507e-08	-8.48808e-08	8.32355e-06	0	0	
